airport,date,key,value
SEA,2015-07-07,record-max-temp,90
SEA,2015-07-07,actual-min-temp,57
SEA,2015-07-07,average-max-temp,74
AUS,2015-07-01,record-min-temp,66
AUS,2015-07-01,average-min-temp,71
AUS,2015-07-01,actual-max-temp,89
AUS,2015-07-01,record-max-temp,103
AUS,2015-07-01,actual-min-temp,66
AUS,2015-07-01,average-max-temp,94
BOS,2015-06-27,record-min-temp,52
BOS,2015-06-27,average-min-temp,63
BOS,2015-06-27,actual-max-temp,68
BOS,2015-06-27,record-max-temp,96
BOS,2015-06-27,actual-min-temp,57
BOS,2015-06-27,average-max-temp,79
SEA,2015-07-08,record-min-temp,47
SEA,2015-07-08,average-min-temp,55
SEA,2015-07-08,actual-max-temp,86
SEA,2015-07-08,record-max-temp,95
SEA,2015-07-08,actual-min-temp,58
SEA,2015-07-08,average-max-temp,75
AUS,2015-07-02,record-min-temp,63
AUS,2015-07-02,average-min-temp,71
AUS,2015-07-02,actual-max-temp,89
AUS,2015-07-02,record-max-temp,104
AUS,2015-07-02,actual-min-temp,69
AUS,2015-07-02,average-max-temp,94
SEA,2015-07-09,record-min-temp,48
SEA,2015-07-09,average-min-temp,55
SEA,2015-07-09,actual-max-temp,84
SEA,2015-07-09,record-max-temp,93
SEA,2015-07-09,actual-min-temp,58
SEA,2015-07-09,average-max-temp,75
BOS,2015-06-28,record-min-temp,52
BOS,2015-06-28,average-min-temp,63
BOS,2015-06-28,actual-max-temp,59
BOS,2015-06-28,record-max-temp,97
BOS,2015-06-28,actual-min-temp,52
BOS,2015-06-28,average-max-temp,80
AUS,2015-07-03,record-min-temp,60
AUS,2015-07-03,average-min-temp,71
AUS,2015-07-03,actual-max-temp,90
AUS,2015-07-03,record-max-temp,102
AUS,2015-07-03,actual-min-temp,73
AUS,2015-07-03,average-max-temp,94
SEA,2015-07-10,record-min-temp,46
SEA,2015-07-10,average-min-temp,55
SEA,2015-07-10,actual-max-temp,70
SEA,2015-07-10,record-max-temp,90
SEA,2015-07-10,actual-min-temp,62
SEA,2015-07-10,average-max-temp,75
AUS,2015-07-04,record-min-temp,63
AUS,2015-07-04,average-min-temp,71
AUS,2015-07-04,actual-max-temp,91
AUS,2015-07-04,record-max-temp,103
AUS,2015-07-04,actual-min-temp,73
AUS,2015-07-04,average-max-temp,94
BOS,2015-06-29,record-min-temp,49
BOS,2015-06-29,average-min-temp,63
BOS,2015-06-29,actual-max-temp,75
BOS,2015-06-29,record-max-temp,99
BOS,2015-06-29,actual-min-temp,53
BOS,2015-06-29,average-max-temp,80
SEA,2015-07-11,record-min-temp,49
SEA,2015-07-11,average-min-temp,55
SEA,2015-07-11,actual-max-temp,72
SEA,2015-07-11,record-max-temp,98
SEA,2015-07-11,actual-min-temp,62
SEA,2015-07-11,average-max-temp,75
AUS,2015-07-05,record-min-temp,64
AUS,2015-07-05,average-min-temp,71
AUS,2015-07-05,actual-max-temp,91
AUS,2015-07-05,record-max-temp,105
AUS,2015-07-05,actual-min-temp,73
AUS,2015-07-05,average-max-temp,94
BOS,2015-06-30,record-min-temp,52
BOS,2015-06-30,average-min-temp,64
BOS,2015-06-30,actual-max-temp,75
BOS,2015-06-30,record-max-temp,95
BOS,2015-06-30,actual-min-temp,60
BOS,2015-06-30,average-max-temp,80
SEA,2015-07-12,record-min-temp,47
SEA,2015-07-12,average-min-temp,55
SEA,2015-07-12,actual-max-temp,79
SEA,2015-07-12,record-max-temp,97
SEA,2015-07-12,actual-min-temp,62
SEA,2015-07-12,average-max-temp,75
AUS,2015-07-06,record-min-temp,63
AUS,2015-07-06,average-min-temp,71
AUS,2015-07-06,actual-max-temp,92
AUS,2015-07-06,record-max-temp,103
AUS,2015-07-06,actual-min-temp,76
AUS,2015-07-06,average-max-temp,94
BOS,2015-07-01,record-min-temp,50
BOS,2015-07-01,average-min-temp,64
BOS,2015-07-01,actual-max-temp,82
BOS,2015-07-01,record-max-temp,98
BOS,2015-07-01,actual-min-temp,62
BOS,2015-07-01,average-max-temp,80
SEA,2015-07-13,record-min-temp,50
SEA,2015-07-13,average-min-temp,56
SEA,2015-07-13,actual-max-temp,78
SEA,2015-07-13,record-max-temp,93
SEA,2015-07-13,actual-min-temp,61
SEA,2015-07-13,average-max-temp,76
AUS,2015-07-07,record-min-temp,64
AUS,2015-07-07,average-min-temp,71
AUS,2015-07-07,actual-max-temp,92
AUS,2015-07-07,record-max-temp,104
AUS,2015-07-07,actual-min-temp,77
AUS,2015-07-07,average-max-temp,94
BOS,2015-07-02,record-min-temp,51
BOS,2015-07-02,average-min-temp,64
BOS,2015-07-02,actual-max-temp,80
BOS,2015-07-02,record-max-temp,98
BOS,2015-07-02,actual-min-temp,64
BOS,2015-07-02,average-max-temp,80
SEA,2015-07-14,record-min-temp,50
SEA,2015-07-14,average-min-temp,56
SEA,2015-07-14,actual-max-temp,82
SEA,2015-07-14,record-max-temp,91
SEA,2015-07-14,actual-min-temp,61
SEA,2015-07-14,average-max-temp,76
AUS,2015-07-08,record-min-temp,68
AUS,2015-07-08,average-min-temp,72
AUS,2015-07-08,actual-max-temp,90
AUS,2015-07-08,record-max-temp,105
AUS,2015-07-08,actual-min-temp,76
AUS,2015-07-08,average-max-temp,95
BOS,2015-07-03,record-min-temp,51
BOS,2015-07-03,average-min-temp,64
BOS,2015-07-03,actual-max-temp,76
BOS,2015-07-03,record-max-temp,102
BOS,2015-07-03,actual-min-temp,63
BOS,2015-07-03,average-max-temp,81
SEA,2015-07-15,record-min-temp,49
SEA,2015-07-15,average-min-temp,56
SEA,2015-07-15,actual-max-temp,79
SEA,2015-07-15,record-max-temp,92
SEA,2015-07-15,actual-min-temp,58
SEA,2015-07-15,average-max-temp,76
AUS,2015-07-09,record-min-temp,67
AUS,2015-07-09,average-min-temp,72
AUS,2015-07-09,actual-max-temp,93
AUS,2015-07-09,record-max-temp,104
AUS,2015-07-09,actual-min-temp,68
AUS,2015-07-09,average-max-temp,95
SEA,2015-07-16,record-min-temp,50
SEA,2015-07-16,average-min-temp,56
SEA,2015-07-16,actual-max-temp,79
SEA,2015-07-16,record-max-temp,98
SEA,2015-07-16,actual-min-temp,59
SEA,2015-07-16,average-max-temp,76
BOS,2015-07-04,record-min-temp,53
BOS,2015-07-04,average-min-temp,64
BOS,2015-07-04,actual-max-temp,72
BOS,2015-07-04,record-max-temp,104
BOS,2015-07-04,actual-min-temp,62
BOS,2015-07-04,average-max-temp,81
AUS,2015-07-10,record-min-temp,65
AUS,2015-07-10,average-min-temp,72
AUS,2015-07-10,actual-max-temp,93
AUS,2015-07-10,record-max-temp,103
AUS,2015-07-10,actual-min-temp,66
AUS,2015-07-10,average-max-temp,95
SEA,2015-07-17,record-min-temp,48
SEA,2015-07-17,average-min-temp,56
SEA,2015-07-17,actual-max-temp,82
SEA,2015-07-17,record-max-temp,96
SEA,2015-07-17,actual-min-temp,57
SEA,2015-07-17,average-max-temp,76
BOS,2015-07-05,record-min-temp,52
BOS,2015-07-05,average-min-temp,65
BOS,2015-07-05,actual-max-temp,83
BOS,2015-07-05,record-max-temp,101
BOS,2015-07-05,actual-min-temp,61
BOS,2015-07-05,average-max-temp,81
AUS,2015-07-11,record-min-temp,64
AUS,2015-07-11,average-min-temp,72
AUS,2015-07-11,actual-max-temp,93
AUS,2015-07-11,record-max-temp,104
AUS,2015-07-11,actual-min-temp,65
AUS,2015-07-11,average-max-temp,95
SEA,2015-07-18,record-min-temp,47
SEA,2015-07-18,average-min-temp,56
SEA,2015-07-18,actual-max-temp,92
SEA,2015-07-18,record-max-temp,93
SEA,2015-07-18,actual-min-temp,64
SEA,2015-07-18,average-max-temp,76
BOS,2015-07-06,record-min-temp,50
BOS,2015-07-06,average-min-temp,65
BOS,2015-07-06,actual-max-temp,80
BOS,2015-07-06,record-max-temp,101
BOS,2015-07-06,actual-min-temp,68
BOS,2015-07-06,average-max-temp,81
AUS,2015-07-12,record-min-temp,64
AUS,2015-07-12,average-min-temp,72
AUS,2015-07-12,actual-max-temp,93
AUS,2015-07-12,record-max-temp,106
AUS,2015-07-12,actual-min-temp,69
AUS,2015-07-12,average-max-temp,95
SEA,2015-07-19,record-min-temp,48
SEA,2015-07-19,average-min-temp,56
SEA,2015-07-19,actual-max-temp,95
SEA,2015-07-19,record-max-temp,95
SEA,2015-07-19,actual-min-temp,63
SEA,2015-07-19,average-max-temp,77
BOS,2015-07-07,record-min-temp,52
BOS,2015-07-07,average-min-temp,65
BOS,2015-07-07,actual-max-temp,84
BOS,2015-07-07,record-max-temp,99
BOS,2015-07-07,actual-min-temp,65
BOS,2015-07-07,average-max-temp,81
AUS,2015-07-13,record-min-temp,68
AUS,2015-07-13,average-min-temp,72
AUS,2015-07-13,actual-max-temp,95
AUS,2015-07-13,record-max-temp,104
AUS,2015-07-13,actual-min-temp,72
AUS,2015-07-13,average-max-temp,95
SEA,2015-07-20,record-min-temp,50
SEA,2015-07-20,average-min-temp,56
SEA,2015-07-20,actual-max-temp,80
SEA,2015-07-20,record-max-temp,100
SEA,2015-07-20,actual-min-temp,62
SEA,2015-07-20,average-max-temp,77
BOS,2015-07-08,record-min-temp,55
BOS,2015-07-08,average-min-temp,65
BOS,2015-07-08,actual-max-temp,88
BOS,2015-07-08,record-max-temp,99
BOS,2015-07-08,actual-min-temp,69
BOS,2015-07-08,average-max-temp,81
AUS,2015-07-14,record-min-temp,67
AUS,2015-07-14,average-min-temp,72
AUS,2015-07-14,actual-max-temp,95
AUS,2015-07-14,record-max-temp,105
AUS,2015-07-14,actual-min-temp,73
AUS,2015-07-14,average-max-temp,95
SEA,2015-07-21,record-min-temp,48
SEA,2015-07-21,average-min-temp,56
SEA,2015-07-21,actual-max-temp,75
SEA,2015-07-21,record-max-temp,97
SEA,2015-07-21,actual-min-temp,59
SEA,2015-07-21,average-max-temp,77
BOS,2015-07-09,record-min-temp,53
BOS,2015-07-09,average-min-temp,65
BOS,2015-07-09,actual-max-temp,69
BOS,2015-07-09,record-max-temp,99
BOS,2015-07-09,actual-min-temp,63
BOS,2015-07-09,average-max-temp,81
AUS,2015-07-15,record-min-temp,66
AUS,2015-07-15,average-min-temp,72
AUS,2015-07-15,actual-max-temp,95
AUS,2015-07-15,record-max-temp,105
AUS,2015-07-15,actual-min-temp,70
AUS,2015-07-15,average-max-temp,95
SEA,2015-07-22,record-min-temp,49
SEA,2015-07-22,average-min-temp,56
SEA,2015-07-22,actual-max-temp,75
SEA,2015-07-22,record-max-temp,96
SEA,2015-07-22,actual-min-temp,57
SEA,2015-07-22,average-max-temp,77
BOS,2015-07-10,record-min-temp,53
BOS,2015-07-10,average-min-temp,65
BOS,2015-07-10,actual-max-temp,77
BOS,2015-07-10,record-max-temp,101
BOS,2015-07-10,actual-min-temp,60
BOS,2015-07-10,average-max-temp,81
AUS,2015-07-16,record-min-temp,62
AUS,2015-07-16,average-min-temp,72
AUS,2015-07-16,actual-max-temp,94
AUS,2015-07-16,record-max-temp,106
AUS,2015-07-16,actual-min-temp,69
AUS,2015-07-16,average-max-temp,95
SEA,2015-07-23,record-min-temp,47
SEA,2015-07-23,average-min-temp,56
SEA,2015-07-23,actual-max-temp,79
SEA,2015-07-23,record-max-temp,99
SEA,2015-07-23,actual-min-temp,58
SEA,2015-07-23,average-max-temp,77
BOS,2015-07-11,record-min-temp,54
BOS,2015-07-11,average-min-temp,65
BOS,2015-07-11,actual-max-temp,83
BOS,2015-07-11,record-max-temp,100
BOS,2015-07-11,actual-min-temp,68
BOS,2015-07-11,average-max-temp,82
AUS,2015-07-17,record-min-temp,66
AUS,2015-07-17,average-min-temp,72
AUS,2015-07-17,actual-max-temp,96
AUS,2015-07-17,record-max-temp,105
AUS,2015-07-17,actual-min-temp,75
AUS,2015-07-17,average-max-temp,95
SEA,2015-07-24,record-min-temp,43
SEA,2015-07-24,average-min-temp,56
SEA,2015-07-24,actual-max-temp,73
SEA,2015-07-24,record-max-temp,95
SEA,2015-07-24,actual-min-temp,56
SEA,2015-07-24,average-max-temp,77
BOS,2015-07-12,record-min-temp,54
BOS,2015-07-12,average-min-temp,65
BOS,2015-07-12,actual-max-temp,89
BOS,2015-07-12,record-max-temp,97
BOS,2015-07-12,actual-min-temp,72
BOS,2015-07-12,average-max-temp,82
AUS,2015-07-18,record-min-temp,67
AUS,2015-07-18,average-min-temp,72
AUS,2015-07-18,actual-max-temp,96
AUS,2015-07-18,record-max-temp,103
AUS,2015-07-18,actual-min-temp,74
AUS,2015-07-18,average-max-temp,95
SEA,2015-07-25,record-min-temp,47
SEA,2015-07-25,average-min-temp,56
SEA,2015-07-25,actual-max-temp,70
SEA,2015-07-25,record-max-temp,94
SEA,2015-07-25,actual-min-temp,58
SEA,2015-07-25,average-max-temp,77
BOS,2015-07-13,record-min-temp,56
BOS,2015-07-13,average-min-temp,66
BOS,2015-07-13,actual-max-temp,77
BOS,2015-07-13,record-max-temp,97
BOS,2015-07-13,actual-min-temp,67
BOS,2015-07-13,average-max-temp,82
AUS,2015-07-19,record-min-temp,64
AUS,2015-07-19,average-min-temp,72
AUS,2015-07-19,actual-max-temp,96
AUS,2015-07-19,record-max-temp,106
AUS,2015-07-19,actual-min-temp,74
AUS,2015-07-19,average-max-temp,96
SEA,2015-07-26,record-min-temp,49
SEA,2015-07-26,average-min-temp,56
SEA,2015-07-26,actual-max-temp,72
SEA,2015-07-26,record-max-temp,92
SEA,2015-07-26,actual-min-temp,57
SEA,2015-07-26,average-max-temp,77
BOS,2015-07-14,record-min-temp,55
BOS,2015-07-14,average-min-temp,66
BOS,2015-07-14,actual-max-temp,82
BOS,2015-07-14,record-max-temp,100
BOS,2015-07-14,actual-min-temp,65
BOS,2015-07-14,average-max-temp,82
AUS,2015-07-20,record-min-temp,66
AUS,2015-07-20,average-min-temp,72
AUS,2015-07-20,actual-max-temp,96
AUS,2015-07-20,record-max-temp,103
AUS,2015-07-20,actual-min-temp,68
AUS,2015-07-20,average-max-temp,96
SEA,2015-07-27,record-min-temp,46
SEA,2015-07-27,average-min-temp,57
SEA,2015-07-27,actual-max-temp,74
SEA,2015-07-27,record-max-temp,95
SEA,2015-07-27,actual-min-temp,54
SEA,2015-07-27,average-max-temp,77
BOS,2015-07-15,record-min-temp,54
BOS,2015-07-15,average-min-temp,66
BOS,2015-07-15,actual-max-temp,82
BOS,2015-07-15,record-max-temp,98
BOS,2015-07-15,actual-min-temp,67
BOS,2015-07-15,average-max-temp,82
AUS,2015-07-21,record-min-temp,66
AUS,2015-07-21,average-min-temp,72
AUS,2015-07-21,actual-max-temp,95
AUS,2015-07-21,record-max-temp,102
AUS,2015-07-21,actual-min-temp,71
AUS,2015-07-21,average-max-temp,96
SEA,2015-07-28,record-min-temp,47
SEA,2015-07-28,average-min-temp,57
SEA,2015-07-28,actual-max-temp,82
SEA,2015-07-28,record-max-temp,97
SEA,2015-07-28,actual-min-temp,57
SEA,2015-07-28,average-max-temp,77
BOS,2015-07-16,record-min-temp,54
BOS,2015-07-16,average-min-temp,66
BOS,2015-07-16,actual-max-temp,68
BOS,2015-07-16,record-max-temp,99
BOS,2015-07-16,actual-min-temp,59
BOS,2015-07-16,average-max-temp,82
SEA,2015-07-29,record-min-temp,45
SEA,2015-07-29,average-min-temp,57
SEA,2015-07-29,actual-max-temp,90
SEA,2015-07-29,record-max-temp,103
SEA,2015-07-29,actual-min-temp,58
SEA,2015-07-29,average-max-temp,77
AUS,2015-07-22,record-min-temp,66
AUS,2015-07-22,average-min-temp,72
AUS,2015-07-22,actual-max-temp,96
AUS,2015-07-22,record-max-temp,102
AUS,2015-07-22,actual-min-temp,75
AUS,2015-07-22,average-max-temp,96
BOS,2015-07-17,record-min-temp,54
BOS,2015-07-17,average-min-temp,66
BOS,2015-07-17,actual-max-temp,75
BOS,2015-07-17,record-max-temp,98
BOS,2015-07-17,actual-min-temp,60
BOS,2015-07-17,average-max-temp,82
SEA,2015-07-30,record-min-temp,48
SEA,2015-07-30,average-min-temp,57
SEA,2015-07-30,actual-max-temp,94
SEA,2015-07-30,record-max-temp,96
SEA,2015-07-30,actual-min-temp,63
SEA,2015-07-30,average-max-temp,77
AUS,2015-07-23,record-min-temp,62
AUS,2015-07-23,average-min-temp,72
AUS,2015-07-23,actual-max-temp,98
AUS,2015-07-23,record-max-temp,103
AUS,2015-07-23,actual-min-temp,74
AUS,2015-07-23,average-max-temp,96
BOS,2015-07-18,record-min-temp,54
BOS,2015-07-18,average-min-temp,66
BOS,2015-07-18,actual-max-temp,78
BOS,2015-07-18,record-max-temp,98
BOS,2015-07-18,actual-min-temp,64
BOS,2015-07-18,average-max-temp,82
SEA,2015-07-31,record-min-temp,47
SEA,2015-07-31,average-min-temp,57
SEA,2015-07-31,actual-max-temp,94
SEA,2015-07-31,record-max-temp,94
SEA,2015-07-31,actual-min-temp,64
SEA,2015-07-31,average-max-temp,77
AUS,2015-07-24,record-min-temp,68
AUS,2015-07-24,average-min-temp,72
AUS,2015-07-24,actual-max-temp,98
AUS,2015-07-24,record-max-temp,103
AUS,2015-07-24,actual-min-temp,73
AUS,2015-07-24,average-max-temp,96
BOS,2015-07-19,record-min-temp,54
BOS,2015-07-19,average-min-temp,66
BOS,2015-07-19,actual-max-temp,90
BOS,2015-07-19,record-max-temp,99
BOS,2015-07-19,actual-min-temp,71
BOS,2015-07-19,average-max-temp,82
SEA,2015-08-01,record-min-temp,50
SEA,2015-08-01,average-min-temp,57
SEA,2015-08-01,actual-max-temp,92
SEA,2015-08-01,record-max-temp,92
SEA,2015-08-01,actual-min-temp,60
SEA,2015-08-01,average-max-temp,77
AUS,2015-07-25,record-min-temp,67
AUS,2015-07-25,average-min-temp,72
AUS,2015-07-25,actual-max-temp,96
AUS,2015-07-25,record-max-temp,103
AUS,2015-07-25,actual-min-temp,68
AUS,2015-07-25,average-max-temp,96
SEA,2015-08-02,record-min-temp,46
SEA,2015-08-02,average-min-temp,57
SEA,2015-08-02,actual-max-temp,87
SEA,2015-08-02,record-max-temp,89
SEA,2015-08-02,actual-min-temp,61
SEA,2015-08-02,average-max-temp,77
BOS,2015-07-20,record-min-temp,54
BOS,2015-07-20,average-min-temp,66
BOS,2015-07-20,actual-max-temp,92
BOS,2015-07-20,record-max-temp,99
BOS,2015-07-20,actual-min-temp,70
BOS,2015-07-20,average-max-temp,82
AUS,2015-07-26,record-min-temp,69
AUS,2015-07-26,average-min-temp,72
AUS,2015-07-26,actual-max-temp,96
AUS,2015-07-26,record-max-temp,106
AUS,2015-07-26,actual-min-temp,70
AUS,2015-07-26,average-max-temp,96
BOS,2015-07-21,record-min-temp,52
BOS,2015-07-21,average-min-temp,66
BOS,2015-07-21,actual-max-temp,81
BOS,2015-07-21,record-max-temp,102
BOS,2015-07-21,actual-min-temp,70
BOS,2015-07-21,average-max-temp,82
SEA,2015-08-03,record-min-temp,46
SEA,2015-08-03,average-min-temp,57
SEA,2015-08-03,actual-max-temp,83
SEA,2015-08-03,record-max-temp,90
SEA,2015-08-03,actual-min-temp,63
SEA,2015-08-03,average-max-temp,77
BOS,2015-07-22,record-min-temp,55
BOS,2015-07-22,average-min-temp,66
BOS,2015-07-22,actual-max-temp,84
BOS,2015-07-22,record-max-temp,103
BOS,2015-07-22,actual-min-temp,69
BOS,2015-07-22,average-max-temp,82
AUS,2015-07-27,record-min-temp,67
AUS,2015-07-27,average-min-temp,72
AUS,2015-07-27,actual-max-temp,97
AUS,2015-07-27,record-max-temp,104
AUS,2015-07-27,actual-min-temp,73
AUS,2015-07-27,average-max-temp,96
SEA,2015-08-04,record-min-temp,44
SEA,2015-08-04,average-min-temp,57
SEA,2015-08-04,actual-max-temp,79
SEA,2015-08-04,record-max-temp,95
SEA,2015-08-04,actual-min-temp,58
SEA,2015-08-04,average-max-temp,77
BOS,2015-07-23,record-min-temp,54
BOS,2015-07-23,average-min-temp,66
BOS,2015-07-23,actual-max-temp,82
BOS,2015-07-23,record-max-temp,100
BOS,2015-07-23,actual-min-temp,67
BOS,2015-07-23,average-max-temp,82
AUS,2015-07-28,record-min-temp,68
AUS,2015-07-28,average-min-temp,72
AUS,2015-07-28,actual-max-temp,99
AUS,2015-07-28,record-max-temp,104
AUS,2015-07-28,actual-min-temp,73
AUS,2015-07-28,average-max-temp,96
SEA,2015-08-05,record-min-temp,49
SEA,2015-08-05,average-min-temp,57
SEA,2015-08-05,actual-max-temp,74
SEA,2015-08-05,record-max-temp,93
SEA,2015-08-05,actual-min-temp,54
SEA,2015-08-05,average-max-temp,77
BOS,2015-07-24,record-min-temp,54
BOS,2015-07-24,average-min-temp,66
BOS,2015-07-24,actual-max-temp,81
BOS,2015-07-24,record-max-temp,98
BOS,2015-07-24,actual-min-temp,66
BOS,2015-07-24,average-max-temp,82
AUS,2015-07-29,record-min-temp,68
AUS,2015-07-29,average-min-temp,72
AUS,2015-07-29,actual-max-temp,99
AUS,2015-07-29,record-max-temp,105
AUS,2015-07-29,actual-min-temp,71
AUS,2015-07-29,average-max-temp,96
SEA,2015-08-06,record-min-temp,50
SEA,2015-08-06,average-min-temp,57
SEA,2015-08-06,actual-max-temp,77
SEA,2015-08-06,record-max-temp,91
SEA,2015-08-06,actual-min-temp,59
SEA,2015-08-06,average-max-temp,77
BOS,2015-07-25,record-min-temp,53
BOS,2015-07-25,average-min-temp,66
BOS,2015-07-25,actual-max-temp,69
BOS,2015-07-25,record-max-temp,96
BOS,2015-07-25,actual-min-temp,62
BOS,2015-07-25,average-max-temp,82
AUS,2015-07-30,record-min-temp,67
AUS,2015-07-30,average-min-temp,72
AUS,2015-07-30,actual-max-temp,100
AUS,2015-07-30,record-max-temp,105
AUS,2015-07-30,actual-min-temp,69
AUS,2015-07-30,average-max-temp,96
SEA,2015-08-07,record-min-temp,48
SEA,2015-08-07,average-min-temp,56
SEA,2015-08-07,actual-max-temp,83
SEA,2015-08-07,record-max-temp,95
SEA,2015-08-07,actual-min-temp,60
SEA,2015-08-07,average-max-temp,77
BOS,2015-07-26,record-min-temp,56
BOS,2015-07-26,average-min-temp,66
BOS,2015-07-26,actual-max-temp,79
BOS,2015-07-26,record-max-temp,96
BOS,2015-07-26,actual-min-temp,63
BOS,2015-07-26,average-max-temp,82
AUS,2015-07-31,record-min-temp,64
AUS,2015-07-31,average-min-temp,72
AUS,2015-07-31,actual-max-temp,101
AUS,2015-07-31,record-max-temp,103
AUS,2015-07-31,actual-min-temp,77
AUS,2015-07-31,average-max-temp,97
SEA,2015-08-08,record-min-temp,47
SEA,2015-08-08,average-min-temp,56
SEA,2015-08-08,actual-max-temp,77
SEA,2015-08-08,record-max-temp,98
SEA,2015-08-08,actual-min-temp,60
SEA,2015-08-08,average-max-temp,77
BOS,2015-07-27,record-min-temp,52
BOS,2015-07-27,average-min-temp,66
BOS,2015-07-27,actual-max-temp,86
BOS,2015-07-27,record-max-temp,98
BOS,2015-07-27,actual-min-temp,68
BOS,2015-07-27,average-max-temp,82
SEA,2015-08-09,record-min-temp,47
SEA,2015-08-09,average-min-temp,56
SEA,2015-08-09,actual-max-temp,83
SEA,2015-08-09,record-max-temp,99
SEA,2015-08-09,actual-min-temp,59
SEA,2015-08-09,average-max-temp,77
AUS,2015-08-01,record-min-temp,65
AUS,2015-08-01,average-min-temp,72
AUS,2015-08-01,actual-max-temp,97
AUS,2015-08-01,record-max-temp,105
AUS,2015-08-01,actual-min-temp,68
AUS,2015-08-01,average-max-temp,97
SEA,2015-08-10,record-min-temp,46
SEA,2015-08-10,average-min-temp,56
SEA,2015-08-10,actual-max-temp,84
SEA,2015-08-10,record-max-temp,98
SEA,2015-08-10,actual-min-temp,61
SEA,2015-08-10,average-max-temp,77
BOS,2015-07-28,record-min-temp,54
BOS,2015-07-28,average-min-temp,66
BOS,2015-07-28,actual-max-temp,86
BOS,2015-07-28,record-max-temp,99
BOS,2015-07-28,actual-min-temp,70
BOS,2015-07-28,average-max-temp,82
AUS,2015-08-02,record-min-temp,64
AUS,2015-08-02,average-min-temp,72
AUS,2015-08-02,actual-max-temp,98
AUS,2015-08-02,record-max-temp,106
AUS,2015-08-02,actual-min-temp,67
AUS,2015-08-02,average-max-temp,97
BOS,2015-07-29,record-min-temp,55
BOS,2015-07-29,average-min-temp,66
BOS,2015-07-29,actual-max-temp,92
BOS,2015-07-29,record-max-temp,97
BOS,2015-07-29,actual-min-temp,71
BOS,2015-07-29,average-max-temp,82
SEA,2015-08-11,record-min-temp,46
SEA,2015-08-11,average-min-temp,56
SEA,2015-08-11,actual-max-temp,86
SEA,2015-08-11,record-max-temp,96
SEA,2015-08-11,actual-min-temp,62
SEA,2015-08-11,average-max-temp,77
AUS,2015-08-03,record-min-temp,65
AUS,2015-08-03,average-min-temp,72
AUS,2015-08-03,actual-max-temp,97
AUS,2015-08-03,record-max-temp,105
AUS,2015-08-03,actual-min-temp,68
AUS,2015-08-03,average-max-temp,97
BOS,2015-07-30,record-min-temp,52
BOS,2015-07-30,average-min-temp,66
BOS,2015-07-30,actual-max-temp,91
BOS,2015-07-30,record-max-temp,98
BOS,2015-07-30,actual-min-temp,74
BOS,2015-07-30,average-max-temp,82
AUS,2015-08-04,record-min-temp,66
AUS,2015-08-04,average-min-temp,72
AUS,2015-08-04,actual-max-temp,98
AUS,2015-08-04,record-max-temp,105
AUS,2015-08-04,actual-min-temp,71
AUS,2015-08-04,average-max-temp,97
SEA,2015-08-12,record-min-temp,49
SEA,2015-08-12,average-min-temp,56
SEA,2015-08-12,actual-max-temp,83
SEA,2015-08-12,record-max-temp,96
SEA,2015-08-12,actual-min-temp,62
SEA,2015-08-12,average-max-temp,77
BOS,2015-07-31,record-min-temp,54
BOS,2015-07-31,average-min-temp,66
BOS,2015-07-31,actual-max-temp,89
BOS,2015-07-31,record-max-temp,98
BOS,2015-07-31,actual-min-temp,73
BOS,2015-07-31,average-max-temp,81
AUS,2015-08-05,record-min-temp,64
AUS,2015-08-05,average-min-temp,72
AUS,2015-08-05,actual-max-temp,99
AUS,2015-08-05,record-max-temp,105
AUS,2015-08-05,actual-min-temp,77
AUS,2015-08-05,average-max-temp,97
SEA,2015-08-13,record-min-temp,44
SEA,2015-08-13,average-min-temp,56
SEA,2015-08-13,actual-max-temp,83
SEA,2015-08-13,record-max-temp,92
SEA,2015-08-13,actual-min-temp,60
SEA,2015-08-13,average-max-temp,77
BOS,2015-08-01,record-min-temp,54
BOS,2015-08-01,average-min-temp,66
BOS,2015-08-01,actual-max-temp,90
BOS,2015-08-01,record-max-temp,98
BOS,2015-08-01,actual-min-temp,68
BOS,2015-08-01,average-max-temp,81
AUS,2015-08-06,record-min-temp,68
AUS,2015-08-06,average-min-temp,72
AUS,2015-08-06,actual-max-temp,100
AUS,2015-08-06,record-max-temp,104
AUS,2015-08-06,actual-min-temp,73
AUS,2015-08-06,average-max-temp,97
SEA,2015-08-14,record-min-temp,44
SEA,2015-08-14,average-min-temp,56
SEA,2015-08-14,actual-max-temp,65
SEA,2015-08-14,record-max-temp,95
SEA,2015-08-14,actual-min-temp,59
SEA,2015-08-14,average-max-temp,77
BOS,2015-08-02,record-min-temp,54
BOS,2015-08-02,average-min-temp,66
BOS,2015-08-02,actual-max-temp,88
BOS,2015-08-02,record-max-temp,102
BOS,2015-08-02,actual-min-temp,68
BOS,2015-08-02,average-max-temp,81
AUS,2015-08-07,record-min-temp,70
AUS,2015-08-07,average-min-temp,72
AUS,2015-08-07,actual-max-temp,99
AUS,2015-08-07,record-max-temp,106
AUS,2015-08-07,actual-min-temp,74
AUS,2015-08-07,average-max-temp,97
SEA,2015-08-15,record-min-temp,47
SEA,2015-08-15,average-min-temp,56
SEA,2015-08-15,actual-max-temp,71
SEA,2015-08-15,record-max-temp,96
SEA,2015-08-15,actual-min-temp,57
SEA,2015-08-15,average-max-temp,77
AUS,2015-08-08,record-min-temp,68
